SHEET: Fan

AU19  | t=s          | F:  | V: -
AV19  | t=s          | F:  | V: -
AW19  | t=s          | F:  | V: -
AX19  | t=s          | F:  | V: -
AY19  | t=s          | F:  | V: -
AZ19  | t=s          | F:  | V: -
BA19  | t=s          | F:  | V: -
BB19  | t=s          | F:  | V: -
BC19  | t=s          | F:  | V: -
BD19  | t=s          | F:  | V: -
BE19  | t=s          | F:  | V: -
BF19  | t=s          | F:  | V: -
BG19  | t=s          | F:  | V: -
BH19  | t=s          | F:  | V: RK-500X300-B1
BI19  | t=s          | F:  | V: 562 x 543 x 364
BJ19  | t=           | F:  | V: 21
BK19  | t=           | F:  | V: 0.75
BL19  | t=s          | F:  | V: RK-500X300-B1
BM19  | t=s          | F:  | V: 562 x 543 x 364
BN19  | t=           | F:  | V: 21
BO19  | t=           | F:  | V: 0.75
BP19  | t=s          | F:  | V: RK-600X300-F1
BQ19  | t=s          | F:  | V: 643 x 642 x 364
BR19  | t=           | F:  | V: 32
BS19  | t=           | F:  | V: 1.5
BT19  | t=s          | F:  | V: RK-600X300-F3
BU19  | t=s          | F:  | V: 643 x 642 x 364
BV19  | t=           | F:  | V: 32
BW19  | t=           | F:  | V: 1.5
BX19  | t=s          | F:  | V: RK-600X350-E1
BY19  | t=s          | F:  | V: 717 x 643 x 414
BZ19  | t=           | F:  | V: 42
CA19  | t=           | F:  | V: 2.2000000000000002
CB19  | t=s          | F:  | V: -
CC19  | t=s          | F:  | V: -
CD19  | t=s          | F:  | V: -
CE19  | t=s          | F:  | V: -
CF19  | t=s          | F:  | V: -
CG19  | t=s          | F:  | V: -
CH19  | t=s          | F:  | V: -
CI19  | t=s          | F:  | V: -
CJ19  | t=s          | F:  | V: -
CK19  | t=s          | F:  | V: -
CL19  | t=s          | F:  | V: -
CM19  | t=s          | F:  | V: -
CN19  | t=s          | F:  | V: -
CO19  | t=s          | F:  | V: -
CP19  | t=s          | F:  | V: -
CQ19  | t=s          | F:  | V: -
CR19  | t=s          | F:  | V: -
CS19  | t=s          | F:  | V: -
CT19  | t=s          | F:  | V: -
CU19  | t=s          | F:  | V: -
B20   | t=           | F:  | V: 2500
C20   | t=           | F:  | V: 694.44444444444446
D20   | t=s          | F:  | V: -
E20   | t=s          | F:  | V: -
F20   | t=s          | F:  | V: -
G20   | t=s          | F:  | V: -
H20   | t=s          | F:  | V: -
I20   | t=s          | F:  | V: -
J20   | t=s          | F:  | V: -
